[ 2013-01-27T01:04:26+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --START--
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '18' )  [ RunTime:0.000164s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '17' )  [ RunTime:0.000091s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '16' )  [ RunTime:0.000088s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '15' )  [ RunTime:0.003051s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '34' )  [ RunTime:0.000242s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '35' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '36' )  [ RunTime:0.000114s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '37' )  [ RunTime:0.000087s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '38' )  [ RunTime:0.000086s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '39' )  [ RunTime:0.000072s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '40' )  [ RunTime:0.000084s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '41' )  [ RunTime:0.000084s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '42' )  [ RunTime:0.000087s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '43' )  [ RunTime:0.000084s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '44' )  [ RunTime:0.000084s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '45' )  [ RunTime:0.000084s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '46' )  [ RunTime:0.000085s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '47' )  [ RunTime:0.000086s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '48' )  [ RunTime:0.000085s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '49' )  [ RunTime:0.000072s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '50' )  [ RunTime:0.000084s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '51' )  [ RunTime:0.000104s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '52' )  [ RunTime:0.000091s ]
[ 2013-01-27T02:12:38+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '53' )  [ RunTime:0.000085s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ route_check ] --START--
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run CheckRoute Behavior [ RunTime:0.000164s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000407s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ app_begin ] --START--
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000145s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000226s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_template ] --START--
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run LocationTemplate Behavior [ RunTime:0.000035s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000064s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_parse ] --START--
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.000476s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000185s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '22' )  [ RunTime:0.000115s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '21' )  [ RunTime:0.000098s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '20' )  [ RunTime:0.000094s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '14' )  [ RunTime:0.000440s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '19' )  [ RunTime:0.000096s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '18' )  [ RunTime:0.000098s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '17' )  [ RunTime:0.000098s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '16' )  [ RunTime:0.000095s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '15' )  [ RunTime:0.000111s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '23' )  [ RunTime:0.000145s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '24' )  [ RunTime:0.000111s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '25' )  [ RunTime:0.000095s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '26' )  [ RunTime:0.000080s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '27' )  [ RunTime:0.000092s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '28' )  [ RunTime:0.000093s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '29' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '30' )  [ RunTime:0.000091s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '31' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '32' )  [ RunTime:0.000092s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '33' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000469s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 15 )  [ RunTime:0.000173s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '34' )  [ RunTime:0.000094s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '35' )  [ RunTime:0.000100s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '36' )  [ RunTime:0.000092s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '37' )  [ RunTime:0.000088s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '38' )  [ RunTime:0.000086s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '39' )  [ RunTime:0.000086s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '40' )  [ RunTime:0.000087s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '41' )  [ RunTime:0.000088s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '42' )  [ RunTime:0.000134s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '43' )  [ RunTime:0.000077s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '44' )  [ RunTime:0.000087s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '45' )  [ RunTime:0.000087s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '46' )  [ RunTime:0.000088s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '47' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '48' )  [ RunTime:0.000091s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '49' )  [ RunTime:0.000088s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '50' )  [ RunTime:0.000108s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '51' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '52' )  [ RunTime:0.000076s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '53' )  [ RunTime:0.000087s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_brand` WHERE cid in (34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53)  [ RunTime:0.000206s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 28 行.
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run ParseTemplate Behavior [ RunTime:0.017534s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017566s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_filter ] --START--
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run ContentReplace Behavior [ RunTime:0.000140s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run TokenBuild Behavior [ RunTime:0.000058s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000042s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run ShowRuntime Behavior [ RunTime:0.000082s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000407s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_end ] --START--
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001312s ]
[ 2013-01-27T02:13:39+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001787s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ route_check ] --START--
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Run CheckRoute Behavior [ RunTime:0.000073s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000184s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ app_begin ] --START--
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000058s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000089s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_template ] --START--
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Run LocationTemplate Behavior [ RunTime:0.000051s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000083s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | INFO: Tag[ view_parse ] --START--
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.000477s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000174s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '22' )  [ RunTime:0.000117s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '21' )  [ RunTime:0.000094s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '20' )  [ RunTime:0.000089s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '14' )  [ RunTime:0.000096s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '19' )  [ RunTime:0.000078s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '18' )  [ RunTime:0.000092s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '17' )  [ RunTime:0.000089s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '16' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '15' )  [ RunTime:0.000107s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '23' )  [ RunTime:0.000101s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '24' )  [ RunTime:0.000083s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '25' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '26' )  [ RunTime:0.000096s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '27' )  [ RunTime:0.000091s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '28' )  [ RunTime:0.000091s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '29' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '30' )  [ RunTime:0.000097s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '31' )  [ RunTime:0.000088s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '32' )  [ RunTime:0.000090s ]
[ 2013-01-27T02:13:52+08:00 ] /thinkmao/Index.php/Index | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
